Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.503829,6.86536217,8.06561947,8.13506126,8.24590302,8.28380585,8.49390411,9.37648869,9.48246479,9.34623528,9.52730083,9.11380386,9.32820415,9.31232452,9.2459898,8.81319809,8.45890999,8.22039318,8.53168106,8.66556168,8.73161697,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.61071777,5.39628124,4.56042624,5.35933495,5.1972785,4.97854805,4.67937088,4.09072113,3.98245716,3.88551354,4.82908678,4.80053091,5.73247623,4.50912523,4.58643389,4.46488523,4.96118879,4.76658726,4.98726749,4.87495708,6.38917351,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.51732349,10.9725275,11.42101955,10.82904911,10.96054268,11.03773403,10.39399529,10.03516102,9.87387657,11.0984726,10.94337559,13.2813406,10.59042263,11.56771851,19.72741699,20.41341209,16.52595901,9.3997612,8.28987503,8.84668446,8.75637054,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.343364,3.16302657,3.358464,3.60699272,3.15019798,3.03367925,2.9347465,2.83749056,3.19488454,3.39853096,3.20265388,3.15792179,3.32783675,3.68562651,3.87155652,4.18069839,4.39097595,4.36602068,4.07418776,4.41523695,6.05388212,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.30256939,5.3315053,5.50947618,5.44849873,6.37190437,6.58870029,6.85076714,7.17735338,6.9563446,7.94779444,7.69692326,7.33012152,7.56544065,7.52300453,6.90780544,6.78228903,7.11356306,6.77511358,6.69954538,6.94772625,7.23213387,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.80406952,7.87602425,8.02119827,8.09883499,7.93957281,7.99595737,7.82322693,7.51139164,7.85466576,8.54080105,8.56503296,8.53639603,8.71509933,8.74028301,8.50197601,8.49823952,8.4630394,8.18480968,8.27911568,8.52314281,9.45357895,9.15498257,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.82626629,6.60538721,10.10495281,7.075634,7.72383881,9.01593494,8.00584698,7.18298769,5.50597048,6.60598898,4.66139841,5.02313328,4.85143232,4.58325481,4.88791895,4.44879532,4.40535259,4.110919,3.87172961,4.46258593,4.43218184,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3366189,7.12327909,6.67774487,7.04098177,6.938416,6.86216164,6.87650871,6.90510845,7.14832258,7.64941454,7.79358244,7.94434404,8.00428867,8.10322285,7.87136555,8.05304241,8.07959366,7.97711229,8.06289959,8.24258327,8.58329773,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.23701382,6.27566719,4.65760946,5.25355768,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7992177,6.76895761,6.80052757,7.563272,7.65842772,7.73191881,7.8290596,7.9186573,8.38226032,9.10764217,9.11891174,9.16797066,9.15419865,9.06693172,9.08897781,9.12642574,8.95201397,8.94976807,9.00140381,9.13947964,10.71374989,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.24654055,4.19324636,4.17312098,3.76927352,4.17515469,4.00972605,3.97986293,3.95131898,3.98465228,4.19339228,3.86745572,3.71693707,3.40384603,3.82699037,3.60648036,3.88992047,3.86424899,3.59565163,3.91227913,3.66153812,4.06584978,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.79933786,4.39693737,4.45210552,4.75159693,4.49067402,4.72803831,4.98203421,4.79733467,5.30566025,5.28673744,5.2136941,5.1628871,5.00998354,5.04429483,4.74668789,5.11798382,5.42126036,5.26021719,4.88528252,4.93305063,5.36557055,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.86163425,5.11714458,5.38443518,5.23676491,4.76429749,4.8572278,5.12402296,5.52015686,5.05127954,5.23717833,5.03797817,5.13907623,5.0001564,5.14058971,4.75331974,4.57613707,4.91194296,4.66334057,4.41884804,4.33346367,6.7380271,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.97939277,4.00093412,4.07769632,3.95764542,3.8658421,3.83165979,3.65356708,3.81816602,3.88194203,4.09299564,4.30325222,4.23108053,4.45042276,4.24191046,4.17631912,4.11412001,4.13464594,4.19770384,4.13830519,4.32406807,4.81775093,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.60664487,3.36456871,3.30010891,3.89187932,4.15593481,4.09418154,4.88544321,5.66269159,5.42313576,6.39496326,5.05810165,5.61579561,5.68827009,6.96487474,5.67619705,7.26768589,5.48368692,5.9231244,4.46358299,4.63369366,3.01747656,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.87092161,3.82474971,5.32991552,4.88878393,5.4608078,5.2439642,5.85598755,5.22148609,4.74699593,4.97810316,4.6978569,4.40932178,4.28435707,4.48738098,4.52127838,5.80808163,5.99283743,5.32285929,6.68795872,8.43241405,6.77187824,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.32689953,7.90032959,8.21006203,8.31724644,8.1296196,8.1508379,8.05226612,7.99607754,8.20824242,8.77037907,8.31963825,10.41646671,10.7351532,10.90491486,10.9479475,10.80418396,10.85240364,10.78509998,10.94106293,10.83224297,11.37992764,11.27992725,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.11401939,9.43919373,9.85215092,10.10937691,10.1849556,10.004179,9.53341675,9.36357594,9.48092842,10.06906986,9.94159698,10.0191288,10.24875641,10.46214485,10.6164217,11.00794983,11.30005455,11.48099899,11.38538456,11.28695965,11.79635048,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.55400705,4.6971879,4.94717073,5.11781693,4.47935343,4.10970592,3.77771473,3.72242856,3.39762759,3.5464704,3.2764473,2.52865291,3.04719615,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.26492405,4.57802534,4.43647242,4.70218658,4.79911184,5.21024704,5.03254795,5.54050112,5.91206694,5.85579777,5.73543453,5.85971785,5.98185873,6.53226423,6.6654973,6.90735912,6.96349716,6.85399008,7.01381588,6.9476676,8.17697811,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.41529942,4.23551702,4.68907642,5.34231472,5.7373414,6.32282543,7.598279,6.88427973,5.55704737,5.06306362,5.22392178,5.0559845,5.01779366,4.64643383,4.01492071,3.64969945,3.96350336,4.08257437,4.16191673,3.87440205,3.74659801,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.10125351,3.02623773,3.334723,3.24312782,3.13893151,3.15972233,3.09970832,3.19277525,3.45933938,3.61939645,3.39009809,3.56825495,3.5229404,3.45313334,3.68448091,3.8522861,3.93900609,3.85276842,3.87040329,3.8583262,4.35930967,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.84187031,4.26103544,5.28044748,6.00192022,5.64793253,6.96563959,7.30931807,6.47058821,6.86541462,6.99473858,8.5323782,7.60483742,7.67216587,6.89625168,6.6738925,6.28910303,5.95605564,9.85141468,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.79418182,2.88543367,2.90227056,2.93837667,3.0855279,3.3024261,3.44603634,3.8666532,3.84063601,4.07616663,4.45493317,4.55412722,4.80787134,4.94373512,5.07998943,4.95647097,6.59755707,6.40987968,6.00396872,5.64253759,5.96301126,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.90389204,3.42501593,3.58957744,3.43583083,4.50741625,4.38560247,5.47225046,4.73330021,6.05759716,3.92779636,4.81632328,3.82126665,4.79517698,3.9839797,5.00648069,4.47327423,4.81820822,4.85577822,4.80628061,4.74669981,5.31753922,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.23492479,4.0346489,4.72302485,4.18767118,4.30805206,4.43451166,4.15431976,4.1536026,3.6575706,5.48676443,5.08042908,4.72197914,4.87369823,5.02500725,5.19675922,6.02267027,6.83660126,6.75476503,6.66994572,6.82082558,7.31458092,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.81271935,4.86132765,5.12036419,5.20888519,5.19890785,5.14555788,5.13109922,5.17542839,5.1644063,5.40595293,5.60950756,6.12299299,6.28984737,6.51394987,6.45006084,6.24453449,6.25855684,6.1865468,5.93711042,5.47337294,6.34364796,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.59957218,4.88784933,5.06227875,5.01427698,4.9096446,4.89389706,5.14591694,5.23760796,5.21761751,5.49438715,5.02053452,4.6530509,4.44444656,4.37099934,4.32517862,4.11690426,4.28469229,4.17974997,4.12363815,4.35956669,4.61794329,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.07783461,4.82198191,4.15504408,5.0367589,6.25892353,5.65422964,4.97834015,3.12948632,3.49424887,2.84764099,3.24345636,3.24805617,3.36840105,3.93541193,4.30969286,5.11721087,5.74498892,5.93897438,5.69395018,5.68183947,5.68487024,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.37474632,18.47802734,12.42768574,14.38950729,9.88583279,10.56283283,12.27132893,10.51983929,10.1193676,12.26670933,15.65082836,14.10340405,13.5962553,14.3384304,14.6935215,13.52732944,13.55537319,15.80937386,18.20367622,20.88978577,21.53916931,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.08340597,5.05275154,4.77209187,4.29918194,4.7002449,5.80518579,6.46332979,6.1131134,5.45476198,5.78845549,6.80890226,6.6959095,6.10853958,5.78252411,5.33653069,5.07657671,4.96112299,3.99827504,4.01846313,3.79804969,3.96206594,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.30685186,5.72534418,5.99220037,6.54574108,6.16856956,6.3461585,6.41695213,6.01705122,5.49728012,6.60771894,6.81229019,6.81617165,7.11666059,6.94156218,7.18960428,7.77607775,7.54541159,7.43283224,7.52051353,7.09389353,7.61658287,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.37413526,2.48437047,2.71770859,2.64634395,2.46204329,2.32019687,2.3254137,2.56569624,2.92847514,4.04999304,3.87873054,3.67006993,3.4251945,3.59299517,3.63020706,3.58359146,3.4660213,4.05960608,4.14547014,4.29904938,5.67226824,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.19114876,7.39209652,7.70158529,8.07401752,8.32724667,8.3883543,8.62720299,8.60300064,9.02258778,10.03383827,9.95166206,9.91592121,9.93235588,9.84154701,9.82684326,9.75462151,9.69526958,9.58797741,9.65815544,9.87480068,11.97759342,11.93908691,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.48710918,13.16466713,13.99167347,14.50113487,14.54663658,14.57448006,14.70358467,14.91463089,15.20489883,16.19877434,16.19557953,16.13764381,16.11693954,15.98693848,16.19240761,16.48109245,16.79314804,16.76793671,16.64094353,16.67647362,18.81582642,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.21095848,9.79864407,9.68134308,9.61753464,8.30145359,7.75686073,7.74287462,7.49349833,8.12533188,7.9498806,7.91117048,7.94897985,8.06757545,8.11897373,8.07319641,8.29225731,8.67535782,8.82179642,9.01452351,9.39027691,9.15207481,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.11650658,5.23737431,5.14164925,5.1882515,4.84063768,4.781991,4.75141335,4.54267979,4.70447445,4.79649639,5.29938841,5.26245499,5.54822111,5.71896601,4.43092394,4.73596573,4.71504498,4.83789968,5.07702637,5.43133879,6.74741459,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.30683255,3.38728333,3.90437746,3.50691938,3.53991532,3.30528617,3.32189322,3.1078558,3.13810205,3.25197887,3.52656102,3.59819388,3.9356277,4.39234495,3.64668846,4.32168293,2.93130064,2.76285458,3.31753612,3.31453276,3.96995449,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.33427238,7.85063791,7.71829367,7.50703812,6.78156996,6.05508995,8.0986166,7.78344536,6.40868616,7.54578352,6.83106947,7.1770978,6.44814777,5.5941329,5.77645445,4.34628868,3.91797328,4.51975679,2.41691327,2.18563724,3.81606245,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.81915736,4.51130629,3.59967446,3.66619396,3.79920292,4.01387405,4.24659491,4.30235767,4.05425692,4.16906166,4.69927311,4.6128521,5.00178242,5.07556248,4.6127553,4.56543732,4.51853609,4.71283484,5.04966736,5.03395176,4.68066788,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.66606569,4.94514799,4.83237982,5.75758314,5.5144043,5.20585251,5.52930164,5.82077599,5.76191616,5.98619986,5.15932894,4.7695322,5.19593525,4.96083164,4.8418045,4.25285673,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.15237093,6.55248451,6.79403543,7.18999434,7.04994965,6.86332178,5.87367344,4.35264969,4.01207542,4.42680454,3.71929598,3.46053243,3.93052912,4.69090986,3.82924223,4.43510246,4.47761726,4.40054274,5.05676603,5.31950092,5.61788416,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.47583866,8.08288383,6.91794872,7.10940313,8.13227272,7.44982719,7.46644735,6.363585,4.67041826,3.65976548,3.42558146,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Afghanistan,AFG,52.87976658,52.66146153,52.45024712,52.24759145,52.05081632,51.86062917,51.67755513,51.502597,51.33698694,51.18520847,51.06466405,50.95689916,50.85054572,50.74146226,50.6349805,50.52647916,50.41321141,50.27893005,50.11098943,49.9245652,49.73340374,49.50781934,49.25417713,48.98505375,48.71189594,48.4451498,48.19916422,47.99693445,47.84920436,47.76754512,47.74465636,47.78131645,48.08510671,48.46694431,47.9988969,47.79192263,48.34519934,48.67757064,49.36175767,50.17552488,50.72909461,51.35930018,51.80207836,52.08004369,52.4815669,52.88446243,53.29089424,53.77513484,54.17139886,54.47502674
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Albania,ALB,54.47615919,55.05169987,55.6609658,56.29634134,56.9484052,57.60174439,58.24304382,58.83966881,59.37467678,59.85050535,60.26864116,60.63034579,60.93179579,61.18165536,61.3836437,61.53075749,61.63271288,61.69850038,61.73586267,61.74443562,61.73360251,61.71364377,61.69693737,61.72522744,61.83453457,62.0328166,62.30628129,62.63416593,63.00657785,63.41676509,63.84814893,64.30753382,64.80907356,65.33881581,65.8829969,66.41929417,66.93594,67.40694162,67.79014319,68.06286787,68.21911844,68.28993912,68.29988963,68.23476266,68.15564597,68.06658503,67.89768966,67.70636816,67.48403516,67.19819823
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Algeria,DZA,49.86846589,50.0860769,50.05566564,49.70393653,49.61549834,49.86830677,50.16037612,50.45241495,50.7369057,51.0253013,51.32593332,51.64858721,51.99643698,52.3804982,52.75546926,53.13012074,53.55634003,54.0381006,54.52832441,54.99762462,55.50478987,56.08611925,56.80486693,57.71231232,58.72387466,59.77416592,60.85429973,61.9191671,62.93806008,63.89414247,64.76187593,65.52229661,66.14522323,66.65768907,67.08056354,67.38206756,67.55728447,67.5980207,67.50061156,67.26458974,66.87410535,66.36594385,65.80602213,65.22500492,64.64996599,64.12152911,63.67237178,63.33544725,63.10592349,62.96896715
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,American Samoa,ASM,52.09786533,52.52137047,52.95798461,53.44151006,53.9825737,54.53735522,55.09353887,55.60353347,55.97997622,56.28631615,56.57002858,56.81853909,57.02345986,57.17422156,57.24872788,57.24310608,57.17140512,57.05801163,56.95069553,56.85387649,56.75831477,56.66733603,56.58882792,56.53211009,56.51657595,56.54558946,56.58228288,56.66629458,56.8659557,57.15059216,57.47447813,57.87541974,58.39766654,59.01473499,59.67188401,60.31347009,60.85142506,61.38433349,61.95452035,62.43260106,62.8370601,63.20320205,63.55318486,63.89946083,64.25611063,64.63117462,65.00353969,65.34781008,65.64338848,65.59037777
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Andorra,AND,66.04013364,66.60513412,67.13761103,67.62933757,68.08943746,68.52963298,68.98980728,69.58524052,70.34538696,70.75366599,70.85229521,71.13713683,71.62031066,71.97864246,72.13813373,72.31972933,72.51372522,72.72701817,72.99245055,73.24971414,73.42281425,73.52179825,73.54654166,73.37386492,73.02340682,72.65726273,72.31132435,72.00499262,71.99793571,72.25911628,72.51293847,72.79468632,73.1564475,73.1957542,72.94562388,72.80915127,72.75700049,72.85565475,72.7587062,72.41189931,72.1234753,71.95674483,71.90834268,71.89569964,72.12015737,72.39430236,72.48536212,72.47039897,72.389731,72.2370465
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Angola,AGO,50.13321594,50.36317192,50.59135073,50.81124991,51.04339524,51.28172613,51.49627301,51.69163822,51.85228588,51.96698905,52.04340032,52.06469279,52.01818422,51.90416502,51.74766695,51.5913391,51.44748048,51.31808292,51.1869975,51.07270473,50.96955927,50.87419201,50.83770583,50.85221631,50.89682732,50.96746155,51.04388087,51.13117176,51.2247451,51.31625615,51.40806901,51.49237459,51.56030229,51.61026568,51.64536681,51.6591851,51.65786789,51.65647439,51.66241352,51.66770435,51.67004615,51.67906075,51.69363526,51.73557938,51.80985048,51.89452052,51.99841514,52.10342311,52.22642532,52.38481359
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Antigua and Barbuda,ATG,52.94277337,53.57885312,54.31873194,55.097241,55.84400393,56.57057136,57.23627696,57.87608165,58.55569983,59.22612888,59.84436155,60.42471486,60.82047104,61.00924874,61.1545783,61.23440968,61.21897369,61.16251895,61.42628155,61.99059682,62.48034815,62.88093392,63.23284307,63.53190636,63.83964615,64.20933693,64.61711437,64.9450403,65.24175031,65.63702312,66.07471069,66.53956753,67.06732274,67.56679914,68.01336333,68.40278195,68.73606322,69.12130229,69.53902386,69.93806602,70.29051832,70.54720068,70.77901502,70.96378824,71.05268934,71.1406759,71.18431551,71.11283778,70.98622069,70.83444429
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Argentina,ARG,63.45398964,63.26044717,63.02713041,62.76279079,62.47992235,62.19437576,61.91402819,61.65159772,61.42053476,61.22918344,61.07320124,60.95007853,60.86165462,60.80709466,60.78401251,60.79329509,60.83656551,60.8964173,60.96171836,61.04283014,61.14007279,61.2443886,61.3591756,61.49046287,61.63706774,61.78938402,61.93454097,62.07788192,62.23334312,62.40072068,62.58490562,62.77392936,62.95704607,63.14126807,63.32916137,63.51885889,63.69573884,63.84651817,63.95715611,64.02365159,64.06688605,64.11354661,64.15830727,64.20366046,64.26271086,64.3470943,64.45985766,64.6161478,64.82135545,65.02834039
